Time,GuHCl_Denature_A214,GuHCl_Denature_A280,Histone_A214,Histone_A280,Histone_Heat_Denatured_A214,Histone_Heat_Denatured_A280,GuHCl_Refolded_A214,GuHCl_Refolded_A280,SEC_Standard_A214,SEC_Standard_A280
3.6175,-11.92951202,-1.065731049,-3.941059113,0.1826286316,-0.7739067078,0.2217292786,-3.323078156,0.1096725464,0.6918907166,0.4034042358
3.624166667,-12.00580597,-1.065254211,-3.942966461,0.1811981201,-0.7767677307,0.2198219299,-3.338813782,0.1134872437,0.7352828979,0.4048347473
3.630833333,-12.0973587,-1.066684723,-3.94821167,0.180721283,-0.7953643799,0.2164840698,-3.338336945,0.1173019409,0.7653236389,0.4057884216
3.6375,-12.17889786,-1.069068909,-3.962039948,0.1811981201,-0.8096694946,0.214099884,-3.313064575,0.1192092896,0.79870224,0.4067420959
3.644166667,-12.24470139,-1.070022583,-3.96490097,0.1816749573,-0.8153915405,0.2150535583,-3.279685974,0.1192092896,0.8273124695,0.4057884216
3.650833333,-12.30478287,-1.072406769,-3.978729248,0.1802444458,-0.8220672607,0.2174377441,-3.269195557,0.1173019409,0.8368492126,0.4024505615
3.6575,-12.35628128,-1.074790955,-4.009246826,0.17786026,-0.8311271667,0.2202987671,-3.279209137,0.114440918,0.8339881897,0.3995895386
3.664166667,-12.40634918,-1.078128815,-4.041194916,0.1783370972,-0.8502006531,0.2207756042,-3.305912018,0.111579895,0.807762146,0.3991127014
3.670833333,-12.43638992,-1.080036163,-4.068851471,0.1802444458,-0.8630752563,0.2207756042,-3.321170807,0.1101493835,0.7920265198,0.4005432129
3.6775,-12.47787476,-1.082420349,-4.070281982,0.1826286316,-0.8773803711,0.2212524414,-3.329277039,0.1096725464,0.7801055908,0.4019737244
3.684166667,-12.5374794,-1.086711884,-4.060745239,0.1850128174,-0.8935928345,0.2198219299,-3.332138062,0.1101493835,0.7672309875,0.4029273987
3.690833333,-12.60232925,-1.092910767,-4.036903381,0.1883506775,-0.9007453918,0.2179145813,-3.322601318,0.1111030579,0.7557868958,0.403881073
3.6975,-12.65954971,-1.098632813,-4.003047943,0.1931190491,-0.9021759033,0.2179145813,-3.304958344,0.1111030579,0.7295608521,0.4053115845
3.704166667,-12.69865036,-1.101970673,-3.969192505,0.1950263977,-0.8778572083,0.2217292786,-3.271579742,0.1101493835,0.7076263428,0.4072189331
3.710833333,-12.74204254,-1.10578537,-3.93819809,0.1955032349,-0.8544921875,0.2269744873,-3.254413605,0.1091957092,0.6790161133,0.4062652588
3.7175,-12.78400421,-1.111030579,-3.931999207,0.1950263977,-0.8234977722,0.2293586731,-3.24678421,0.1077651978,0.6446838379,0.4029273987
3.724166667,-12.82501221,-1.116752625,-3.94487381,0.1955032349,-0.7886886597,0.2293586731,-3.247737885,0.1058578491,0.6084442139,0.3976821899
3.730833333,-12.86554337,-1.120567322,-3.972053528,0.1955032349,-0.7662773132,0.2284049988,-3.250598907,0.1039505005,0.5741119385,0.394821167
3.7375,-12.9032135,-1.123905182,-3.99017334,0.1935958862,-0.7510185242,0.2264976501,-3.25012207,0.1029968262,0.5760192871,0.3933906555
3.744166667,-12.96281815,-1.128196716,-3.985881805,0.1921653748,-0.7586479187,0.2222061157,-3.262996674,0.1015663147,0.6017684937,0.3914833069
3.750833333,-13.02433014,-1.132488251,-3.976345062,0.1893043518,-0.7610321045,0.2174377441,-3.269195557,0.1010894775,0.6337165833,0.3890991211
3.7575,-13.07678223,-1.135349274,-3.966331482,0.186920166,-0.7710456848,0.2160072327,-3.279209137,0.1034736633,0.6475448608,0.3881454468
3.764166667,-13.10586929,-1.136779785,-3.973484039,0.1845359802,-0.7910728455,0.216960907,-3.293037415,0.1072883606,0.6637573242,0.3871917725
3.770833333,-13.11969757,-1.138210297,-3.982543945,0.1840591431,-0.8068084717,0.2188682556,-3.320217133,0.1101493835,0.6957054138,0.3862380981
3.7775,-13.1354332,-1.14107132,-3.9935112,0.1840591431,-0.8268356323,0.2202987671,-3.356933594,0.1111030579,0.7123947144,0.3843307495
3.784166667,-13.13591003,-1.144886017,-4.009723663,0.1835823059,-0.8449554443,0.22315979,-3.385543823,0.1120567322,0.7047653198,0.3819465637
3.790833333,-13.13972473,-1.14774704,-4.023075104,0.1835823059,-0.8912086487,0.226020813,-3.423690796,0.1130104065,0.6785392761,0.3819465637
3.7975,-13.14973831,-1.150131226,-4.027366638,0.1835823059,-0.9384155273,0.2264976501,-3.457546234,0.1111030579,0.6704330444,0.3843307495
3.804166667,-13.17167282,-1.152992249,-4.001140594,0.1845359802,-0.9665489197,0.2255439758,-3.479480743,0.1096725464,0.6623268127,0.3886222839
3.810833333,-13.18883896,-1.157283783,-3.963470459,0.1850128174,-0.9694099426,0.2236366272,-3.474712372,0.1101493835,0.6475448608,0.3890991211
3.8175,-13.18740845,-1.163005829,-3.935813904,0.1835823059,-0.9503364563,0.2236366272,-3.446578979,0.1125335693,0.6446838379,0.3862380981
3.824166667,-13.19265366,-1.170158386,-3.916740417,0.1811981201,-0.9369850159,0.22315979,-3.424167633,0.1130104065,0.6546974182,0.3833770752
3.830833333,-13.19646835,-1.179695129,-3.90625,0.1769065857,-0.9050369263,0.22315979,-3.390312195,0.1139640808,0.6785392761,0.3824234009
3.8375,-13.19599152,-1.18970871,-3.893375397,0.1726150513,-0.8721351624,0.2236366272,-3.370285034,0.1149177551,0.6937980652,0.3819465637
3.844166667,-13.18120956,-1.198291779,-3.904342651,0.168800354,-0.834941864,0.2250671387,-3.363132477,0.1163482666,0.71144104,0.3795623779
3.850833333,-13.15498352,-1.204013824,-3.921031952,0.1678466797,-0.8082389832,0.2264976501,-3.37600708,0.1158714294,0.7219314575,0.3781318665
3.8575,-13.13972473,-1.209259033,-3.930568695,0.1702308655,-0.7996559143,0.2250671387,-3.406524658,0.1153945923,0.7042884827,0.3771781921
3.864166667,-13.11063766,-1.213550568,-3.933906555,0.1754760742,-0.780582428,0.2236366272,-3.422737122,0.1158714294,0.6861686707,0.376701355
3.870833333,-13.07249069,-1.215934753,-3.929138184,0.1826286316,-0.7743835449,0.2222061157,-3.437995911,0.1158714294,0.6704330444,0.3743171692
3.8775,-13.01670074,-1.218318939,-3.935813904,0.189781189,-0.7634162903,0.2222061157,-3.430843353,0.1149177551,0.6742477417,0.3714561462
3.884166667,-12.97330856,-1.221179962,-3.923416138,0.1940727234,-0.7634162903,0.2226829529,-3.414154053,0.1134872437,0.6742477417,0.3709793091
3.890833333,-12.95089722,-1.226425171,-3.90958786,0.1955032349,-0.768661499,0.2217292786,-3.396034241,0.1130104065,0.6771087646,0.3733634949
3.8975,-12.92037964,-1.230239868,-3.898620605,0.1940727234,-0.7705688477,0.2212524414,-3.37934494,0.1149177551,0.7028579712,0.376701355
3.904166667,-12.88175583,-1.233577728,-3.911018372,0.1926422119,-0.7858276367,0.2193450928,-3.377437592,0.1177787781,0.7252693176,0.3805160522
3.910833333,-12.83407211,-1.237392426,-3.947734833,0.1916885376,-0.786781311,0.2188682556,-3.379821777,0.1201629639,0.7472038269,0.3843307495
3.9175,-12.79973984,-1.242160797,-3.970623016,0.1902580261,-0.7901191711,0.2188682556,-3.395557404,0.1215934753,0.7452964783,0.3871917725
3.924166667,-12.76397705,-1.246929169,-3.988265991,0.1893043518,-0.7839202881,0.2193450928,-3.418922424,0.1239776611,0.7319450378,0.3881454468
3.930833333,-12.71724701,-1.251220703,-3.994941711,0.189781189,-0.7762908936,0.2193450928,-3.434658051,0.1268386841,0.7195472717,0.3876686096
3.9375,-12.67147064,-1.255989075,-3.999710083,0.1912117004,-0.7820129395,0.2193450928,-3.448486328,0.1282691956,0.7095336914,0.3867149353
3.944166667,-12.62712479,-1.260280609,-3.988265991,0.189781189,-0.7929801941,0.2193450928,-3.448963165,0.1287460327,0.7276535034,0.3867149353
3.950833333,-12.58516312,-1.264572144,-3.952026367,0.1878738403,-0.8120536804,0.2183914185,-3.454208374,0.1292228699,0.7514953613,0.3867149353
3.9575,-12.53271103,-1.267433167,-3.927707672,0.1859664917,-0.8263587952,0.2155303955,-3.455162048,0.129699707,0.7910728455,0.385761261
3.964166667,-12.47167587,-1.270771027,-3.911972046,0.1845359802,-0.8492469788,0.2121925354,-3.460884094,0.1292228699,0.8234977722,0.385761261
3.970833333,-12.40491867,-1.276016235,-3.913402557,0.1816749573,-0.8826255798,0.2083778381,-3.475189209,0.1282691956,0.8344650269,0.3852844238
3.9775,-12.33100891,-1.284599304,-3.914833069,0.1783370972,-0.8912086487,0.2069473267,-3.489494324,0.1263618469,0.8316040039,0.385761261
3.984166667,-12.25996017,-1.294612885,-3.91960144,0.1769065857,-0.8869171143,0.207901001,-3.517150879,0.1244544983,0.8034706116,0.3852844238
3.990833333,-12.17985153,-1.306056976,-3.924846649,0.1764297485,-0.8668899536,0.2102851868,-3.540039063,0.123500824,0.7700920105,0.3848075867
3.9975,-12.10689545,-1.316547394,-3.914833069,0.1764297485,-0.8554458618,0.2126693726,-3.573417664,0.1220703125,0.7219314575,0.3843307495
4.004166667,-12.04109192,-1.326084137,-3.911018372,0.1749992371,-0.8406639099,0.2150535583,-3.598690033,0.1211166382,0.6952285767,0.3843307495
4.010833333,-11.98196411,-1.331806183,-3.909111023,0.1726150513,-0.828742981,0.2174377441,-3.617286682,0.1187324524,0.6942749023,0.385761261
4.0175,-11.91759109,-1.334667206,-3.921031952,0.1711845398,-0.834941864,0.2202987671,-3.635883331,0.1163482666,0.6990432739,0.3895759583
4.024166667,-11.8303299,-1.336097717,-3.930568695,0.1702308655,-0.8373260498,0.2207756042,-3.649711609,0.1153945923,0.7109642029,0.3938674927
4.030833333,-11.75022125,-1.338005066,-3.932952881,0.1702308655,-0.853061676,0.2202987671,-3.659248352,0.1163482666,0.7252693176,0.3981590271
4.0375,-11.67154312,-1.341342926,-3.939151764,0.1707077026,-0.8587837219,0.2183914185,-3.641605377,0.1192092896,0.7634162903,0.3995895386
4.044166667,-11.59477234,-1.346111298,-3.931999207,0.1726150513,-0.8683204651,0.2164840698,-3.615379333,0.120639801,0.7996559143,0.4005432129
4.050833333,-11.5070343,-1.352310181,-3.927230835,0.1749992371,-0.8668899536,0.2131462097,-3.600597382,0.1220703125,0.8339881897,0.4000663757
4.0575,-11.42024994,-1.357078552,-3.91292572,0.1764297485,-0.8516311646,0.2093315125,-3.592967987,0.1230239868,0.8769035339,0.3981590271
4.064166667,-11.35635376,-1.36089325,-3.895759583,0.1764297485,-0.8425712585,0.2059936523,-3.59582901,0.1220703125,0.9169578552,0.3967285156
4.070833333,-11.29722595,-1.363754272,-3.890991211,0.1759529114,-0.8263587952,0.205039978,-3.586292267,0.1173019409,0.9579658508,0.3967285156
4.0775,-11.23857498,-1.366615295,-3.890514374,0.1754760742,-0.8301734924,0.2064704895,-3.586292267,0.1125335693,0.9603500366,0.3981590271
4.084166667,-11.1746788,-1.369953156,-3.911018372,0.1749992371,-0.8406639099,0.2083778381,-3.584384918,0.1111030579,0.9407997131,0.3986358643
4.090833333,-11.10839844,-1.372814178,-3.921508789,0.1740455627,-0.862121582,0.2117156982,-3.574371338,0.1106262207,0.9069442749,0.3995895386
4.0975,-11.03210449,-1.374721527,-3.926753998,0.1735687256,-0.8869171143,0.214099884,-3.544330597,0.1082420349,0.8687973022,0.3991127014
4.104166667,-10.92529297,-1.37758255,-3.925323486,0.1749992371,-0.901222229,0.216960907,-3.49521637,0.1068115234,0.8425712585,0.3976821899
4.110833333,-10.80322266,-1.381397247,-3.920078278,0.1783370972,-0.9202957153,0.2174377441,-3.461360931,0.1082420349,0.816822052,0.3929138184
4.1175,-10.67590714,-1.385211945,-3.924369812,0.1811981201,-0.9226799011,0.2160072327,-3.444194794,0.1096725464,0.8311271667,0.3871917725
4.124166667,-10.56528091,-1.390457153,-3.922939301,0.1835823059,-0.922203064,0.2131462097,-3.451347351,0.1106262207,0.8783340454,0.3848075867
4.130833333,-10.46514511,-1.397132874,-3.931522369,0.1850128174,-0.9083747864,0.2121925354,-3.45659256,0.111579895,0.9355545044,0.3862380981
4.1375,-10.37549973,-1.405239105,-3.942012787,0.1859664917,-0.9069442749,0.2136230469,-3.472328186,0.1134872437,0.9803771973,0.3895759583
4.144166667,-10.31160355,-1.413345337,-3.963470459,0.1864433289,-0.9179115295,0.2160072327,-3.509044647,0.1149177551,1.000404358,0.3910064697
4.150833333,-10.25009155,-1.420497894,-3.984451294,0.1859664917,-0.9303092957,0.2174377441,-3.550052643,0.1149177551,1.019001007,0.3914833069
4.1575,-10.17951965,-1.426696777,-3.989696503,0.1864433289,-0.9446144104,0.2188682556,-3.585338593,0.114440918,1.022815704,0.3933906555
4.164166667,-10.07080078,-1.43289566,-3.99017334,0.1850128174,-0.9469985962,0.2193450928,-3.593921661,0.1149177551,1.008033752,0.3938674927
4.170833333,-9.951114655,-1.437187195,-3.98349762,0.1840591431,-0.9489059448,0.2198219299,-3.615379333,0.1158714294,0.9808540344,0.3924369812
4.1775,-9.83953476,-1.441955566,-3.987789154,0.1831054688,-0.9360313416,0.2202987671,-3.638267517,0.1177787781,0.9512901306,0.3886222839
4.184166667,-9.732723236,-1.446723938,-3.988265991,0.1816749573,-0.9217262268,0.2198219299,-3.649711609,0.1201629639,0.9288787842,0.3867149353
4.190833333,-9.628772736,-1.45149231,-3.983974457,0.1797676086,-0.9078979492,0.2193450928,-3.653049469,0.1230239868,0.8993148804,0.3881454468
4.1975,-9.521007538,-1.453876495,-3.977775574,0.1773834229,-0.8883476257,0.2183914185,-3.649711609,0.1263618469,0.880241394,0.3895759583
4.204166667,-9.424686432,-1.455307007,-3.965377808,0.1769065857,-0.8668899536,0.2188682556,-3.659248352,0.1277923584,0.8792877197,0.3910064697
4.210833333,-9.335517883,-1.457691193,-3.964424133,0.17786026,-0.8392333984,0.2179145813,-3.65114212,0.1268386841,0.8959770203,0.3914833069
4.2175,-9.249210358,-1.461029053,-3.956317902,0.1783370972,-0.8153915405,0.216960907,-3.638267517,0.1254081726,0.9269714355,0.3933906555
4.224166667,-9.168148041,-1.463890076,-3.962993622,0.1769065857,-0.7991790771,0.2155303955,-3.630638123,0.1244544983,0.9489059448,0.3957748413
4.230833333,-9.085655212,-1.466274261,-3.983974457,0.1740455627,-0.786781311,0.2160072327,-3.621101379,0.123500824,0.9670257568,0.3967285156
4.2375,-9.014606476,-1.470088959,-4.014968872,0.1735687256,-0.789642334,0.2174377441,-3.624916077,0.120639801,0.9589195251,0.3962516785
4.244166667,-8.942127228,-1.474380493,-4.046916962,0.1740455627,-0.8010864258,0.2198219299,-3.633499146,0.1187324524,0.9369850159,0.394821167
4.250833333,-8.863449097,-1.47819519,-4.060268402,0.1745223999,-0.8292198181,0.2226829529,-3.663063049,0.1196861267,0.9160041809,0.3938674927
4.2575,-8.768081665,-1.482963562,-4.073143005,0.1740455627,-0.8511543274,0.226020813,-3.690242767,0.1215934753,0.904083252,0.3929138184
4.264166667,-8.656024933,-1.486778259,-4.060745239,0.1735687256,-0.862121582,0.2293586731,-3.695487976,0.1230239868,0.9207725525,0.3914833069
4.270833333,-8.549213409,-1.490592957,-4.024982452,0.1745223999,-0.8654594421,0.2312660217,-3.703594208,0.1249313354,0.9431838989,0.3905296326
4.2775,-8.442401886,-1.495361328,-3.976821899,0.1759529114,-0.8664131165,0.2331733704,-3.708362579,0.1273155212,0.9851455688,0.3910064697
4.284166667,-8.352279663,-1.499652863,-3.922462463,0.1769065857,-0.8773803711,0.2331733704,-3.71837616,0.1301765442,1.024246216,0.3924369812
4.290833333,-8.266925812,-1.504898071,-3.870010376,0.1783370972,-0.8778572083,0.2307891846,-3.706932068,0.1316070557,1.052379608,0.3910064697
4.2975,-8.184432983,-1.509189606,-3.798007965,0.1821517944,-0.8735656738,0.226020813,-3.696918488,0.1320838928,1.067638397,0.3876686096
4.304166667,-8.100509644,-1.514911652,-3.732681274,0.1859664917,-0.8654594421,0.2202987671,-3.714084625,0.1335144043,1.066684723,0.3862380981
4.310833333,-8.011817932,-1.519680023,-3.672122955,0.186920166,-0.8616447449,0.216960907,-3.734111786,0.1344680786,1.071453094,0.3871917725
4.3175,-7.926464081,-1.523971558,-3.610610962,0.1864433289,-0.8730888367,0.2145767212,-3.752231598,0.1335144043,1.07049942,0.3871917725
4.324166667,-7.825374603,-1.526832581,-3.563404083,0.1850128174,-0.8850097656,0.2131462097,-3.757953644,0.1301765442,1.068592072,0.3852844238
4.330833333,-7.72190094,-1.529216766,-3.522396088,0.1845359802,-0.9059906006,0.2126693726,-3.788471222,0.1268386841,1.065731049,0.3852844238
4.3375,-7.627487183,-1.531124115,-3.509998322,0.1854896545,-0.9279251099,0.2150535583,-3.833293915,0.123500824,1.05714798,0.3862380981
4.344166667,-7.544994354,-1.533031464,-3.497600555,0.1873970032,-0.9431838989,0.2179145813,-3.870487213,0.1215934753,1.047134399,0.3867149353
4.350833333,-7.469177246,-1.535415649,-3.487586975,0.1902580261,-0.9579658508,0.2183914185,-3.899097443,0.120639801,1.019477844,0.3852844238
4.3575,-7.387161255,-1.538276672,-3.478527069,0.1912117004,-0.9522438049,0.2174377441,-3.901481628,0.1225471497,0.997543335,0.3848075867
4.364166667,-7.321357727,-1.541614532,-3.458976746,0.1931190491,-0.937461853,0.2164840698,-3.891468048,0.1249313354,0.9779930115,0.3862380981
4.370833333,-7.267951965,-1.54542923,-3.449440002,0.1935958862,-0.9098052979,0.2174377441,-3.855705261,0.1268386841,0.9698867798,0.3881454468
4.3775,-7.211208344,-1.54876709,-3.436565399,0.1926422119,-0.8778572083,0.2179145813,-3.819465637,0.1282691956,0.9760856628,0.3910064697
4.384166667,-7.13634491,-1.553058624,-3.442764282,0.189781189,-0.8563995361,0.216960907,-3.792285919,0.1273155212,0.9865760803,0.3924369812
4.390833333,-7.038116455,-1.556873322,-3.46660614,0.1888275146,-0.8301734924,0.2174377441,-3.768920898,0.1263618469,1.009464264,0.394821167
4.3975,-6.952285767,-1.562595367,-3.504276276,0.1907348633,-0.8187294006,0.2198219299,-3.768920898,0.1244544983,1.02519989,0.3981590271
4.404166667,-6.858348846,-1.569271088,-3.550052643,0.1926422119,-0.8120536804,0.22315979,-3.776073456,0.1239776611,1.050949097,0.4024505615
4.410833333,-6.762981415,-1.575469971,-3.564834595,0.1945495605,-0.8292198181,0.2250671387,-3.78704071,0.1249313354,1.068592072,0.4067420959
4.4175,-6.669998169,-1.580715179,-3.569126129,0.1955032349,-0.8702278137,0.2269744873,-3.779411316,0.1254081726,1.080036163,0.4091262817
4.424166667,-6.59942627,-1.584529877,-3.563404083,0.1969337463,-0.9202957153,0.2279281616,-3.76701355,0.1277923584,1.091957092,0.4115104675
4.430833333,-6.557941437,-1.5873909,-3.576278687,0.1993179321,-0.9627342224,0.2279281616,-3.764629364,0.1316070557,1.102924347,0.4134178162
4.4375,-6.495952606,-1.588821411,-3.59582901,0.2007484436,-0.9698867798,0.2269744873,-3.764152527,0.1354217529,1.127243042,0.4134178162
4.444166667,-6.433486938,-1.589775085,-3.603458405,0.198841095,-0.9713172913,0.2255439758,-3.774642944,0.1378059387,1.148700714,0.4119873047
4.450833333,-6.360054016,-1.591682434,-3.625392914,0.1940727234,-0.9655952454,0.22315979,-3.789901733,0.1392364502,1.173496246,0.4091262817
4.4575,-6.300926208,-1.595020294,-3.647327423,0.189781189,-0.9617805481,0.2212524414,-3.8189888,0.1406669617,1.19972229,0.4076957703
4.464166667,-6.246089935,-1.599788666,-3.680229187,0.186920166,-0.9512901306,0.2202987671,-3.843307495,0.1401901245,1.232147217,0.4076957703
4.470833333,-6.181240082,-1.605033875,-3.692626953,0.1835823059,-0.9379386902,0.2202987671,-3.852844238,0.1378059387,1.288414001,0.4086494446
4.4775,-6.128787994,-1.61075592,-3.698348999,0.1797676086,-0.9412765503,0.2193450928,-3.84759903,0.1358985901,1.348018646,0.4091262817
4.484166667,-6.058692932,-1.616477966,-3.706455231,0.1773834229,-0.9460449219,0.2198219299,-3.821849823,0.1344680786,1.423358917,0.4105567932
4.490833333,-5.984783173,-1.623630524,-3.703594208,0.1783370972,-0.949382782,0.2212524414,-3.800868988,0.13256073,1.508712769,0.4134178162
4.4975,-5.898475647,-1.630306244,-3.69977951,0.1811981201,-0.9379386902,0.2217292786,-3.781795502,0.1316070557,1.616954803,0.4167556763
4.504166667,-5.815505981,-1.635551453,-3.691196442,0.1854896545,-0.9260177612,0.2222061157,-3.774642944,0.1330375671,1.747608185,0.4215240479
4.510833333,-5.743980408,-1.640796661,-3.692150116,0.189781189,-0.9255409241,0.2236366272,-3.774166107,0.1339912415,1.881122589,0.4286766052
4.5175,-5.662441254,-1.64604187,-3.695487976,0.1935958862,-0.9307861328,0.2269744873,-3.775119781,0.1344680786,2.055168152,0.4405975342
4.524166667,-5.595684052,-1.650333405,-3.703594208,0.1955032349,-0.937461853,0.2288818359,-3.791809082,0.1344680786,2.270698547,0.4572868347
4.530833333,-5.533218384,-1.65271759,-3.733634949,0.1955032349,-0.9350776672,0.2288818359,-3.80563736,0.1363754272,2.553939819,0.476360321
4.5375,-5.471229553,-1.653671265,-3.759860992,0.1931190491,-0.9350776672,0.2293586731,-3.818511963,0.1382827759,2.888202667,0.4982948303
4.544166667,-5.408287048,-1.654148102,-3.772735596,0.189781189,-0.9369850159,0.2293586731,-3.819465637,0.1378059387,3.264427185,0.5216598511
4.550833333,-5.341529846,-1.654624939,-3.764152527,0.1873970032,-0.937461853,0.2298355103,-3.820419312,0.1378059387,3.705978394,0.5478858948
4.5575,-5.295276642,-1.65605545,-3.756046295,0.1878738403,-0.9441375732,0.2288818359,-3.831386566,0.1378059387,4.185199738,0.5764961243
4.564166667,-5.242347717,-1.657485962,-3.762245178,0.1912117004,-0.9479522705,0.2284049988,-3.839492798,0.138759613,4.709243774,0.6065368652
4.570833333,-5.191802979,-1.658916473,-3.767490387,0.1969337463,-0.9613037109,0.2293586731,-3.845214844,0.138759613,5.251407623,0.6384849548
4.5775,-5.136966705,-1.662254333,-3.781795502,0.2021789551,-0.9708404541,0.2312660217,-3.848552704,0.138759613,5.815029144,0.6747245789
4.584166667,-5.077362061,-1.666545868,-3.787994385,0.2045631409,-0.9775161743,0.232219696,-3.853321075,0.1397132874,6.401062012,0.7147789001
4.590833333,-5.016326904,-1.670360565,-3.792762756,0.2026557922,-0.9808540344,0.2298355103,-3.859043121,0.1406669617,6.976604462,0.7553100586
4.5975,-4.939556122,-1.671791077,-3.790378571,0.1993179321,-0.9727478027,0.2255439758,-3.856182098,0.1411437988,7.541656494,0.7915496826
4.604166667,-4.875183105,-1.674175262,-3.776073456,0.195980072,-0.9694099426,0.2207756042,-3.870487213,0.1411437988,8.054256439,0.8230209351
4.610833333,-4.806041718,-1.677036285,-3.761768341,0.1921653748,-0.955581665,0.2188682556,-3.885746002,0.1430511475,8.508682251,0.8506774902
4.6175,-4.740715027,-1.678466797,-3.745079041,0.1907348633,-0.9479522705,0.2183914185,-3.897666931,0.1449584961,8.892059326,0.8726119995
4.624166667,-4.673957825,-1.678943634,-3.755092621,0.1907348633,-0.937461853,0.2188682556,-3.904819489,0.1444816589,9.187221527,0.8854866028
4.630833333,-4.614830017,-1.679420471,-3.779411316,0.1935958862,-0.9288787842,0.2198219299,-3.914833069,0.1425743103,9.377002716,0.8902549744
4.6375,-4.574775696,-1.683235168,-3.809452057,0.1978874207,-0.9250640869,0.2226829529,-3.932476044,0.141620636,9.434700012,0.8897781372
4.644166667,-4.52709198,-1.687526703,-3.840446472,0.2007484436,-0.9207725525,0.2269744873,-3.923416138,0.141620636,9.388923645,0.8859634399
4.650833333,-4.48179245,-1.692295074,-3.859519958,0.2026557922,-0.9303092957,0.2298355103,-3.911018372,0.1397132874,9.244441986,0.8773803711
4.6575,-4.431724548,-1.696586609,-3.884315491,0.2026557922,-0.937461853,0.2293586731,-3.898143768,0.1368522644,9.000778198,0.862121582
4.664166667,-4.386901855,-1.700878143,-3.891468048,0.2012252808,-0.9503364563,0.2279281616,-3.89289856,0.1344680786,8.665084839,0.8411407471
4.670833333,-4.336357117,-1.705646515,-3.901004791,0.1974105835,-0.9608268738,0.2264976501,-3.883838654,0.1330375671,8.261203766,0.816822052
4.6775,-4.271030426,-1.708030701,-3.910064697,0.1912117004,-0.9565353394,0.2264976501,-3.869533539,0.1330375671,7.833480835,0.7910728455
4.684166667,-4.211902618,-1.709461212,-3.916740417,0.1859664917,-0.9388923645,0.2269744873,-3.868103027,0.1320838928,7.36618042,0.7629394531
4.690833333,-4.162311554,-1.709461212,-3.919124603,0.1831054688,-0.8988380432,0.2274513245,-3.866195679,0.1311302185,6.885528564,0.7338523865
4.6975,-4.131317139,-1.710891724,-3.901958466,0.1835823059,-0.8654594421,0.2284049988,-3.864765167,0.1316070557,6.422996521,0.7061958313
4.704166667,-4.098415375,-1.713752747,-3.891944885,0.1854896545,-0.8373260498,0.2298355103,-3.857135773,0.13256073,6.003856659,0.6809234619
4.710833333,-4.053592682,-1.716136932,-3.885269165,0.1883506775,-0.8192062378,0.2326965332,-3.858566284,0.1335144043,5.63621521,0.6585121155
4.7175,-4.017353058,-1.719474792,-3.881931305,0.1916885376,-0.8268356323,0.2336502075,-3.866672516,0.1330375671,5.28717041,0.6370544434
4.724166667,-3.98349762,-1.722812653,-3.882884979,0.1940727234,-0.8549690247,0.2326965332,-3.877162933,0.1335144043,4.994869232,0.6170272827
4.730833333,-3.960132599,-1.725196838,-3.888607025,0.1964569092,-0.9059906006,0.232219696,-3.891944885,0.1344680786,4.742145538,0.5993843079
4.7375,-3.923892975,-1.729011536,-3.903865814,0.1974105835,-0.9427070618,0.232219696,-3.900527954,0.1344680786,4.511833191,0.5841255188
4.744166667,-3.878593445,-1.73330307,-3.911495209,0.198841095,-0.967502594,0.2317428589,-3.915786743,0.1349449158,4.287242889,0.5717277527
4.750833333,-3.835201263,-1.739025116,-3.920555115,0.2021789551,-0.9837150574,0.2293586731,-3.927707672,0.1358985901,4.067897797,0.5602836609
4.7575,-3.782272339,-1.74331665,-3.927707672,0.2040863037,-0.9932518005,0.2274513245,-3.931999207,0.1378059387,3.894329071,0.5507469177
4.764166667,-3.734111786,-1.749038696,-3.91960144,0.2045631409,-1.000404358,0.2245903015,-3.933906555,0.1392364502,3.736495972,0.5421638489
4.770833333,-3.67975235,-1.756191254,-3.90291214,0.2026557922,-0.9937286377,0.2217292786,-3.928184509,0.1397132874,3.608703613,0.5340576172
4.7775,-3.647327423,-1.761436462,-3.883838654,0.1993179321,-1.000404358,0.2212524414,-3.932952881,0.1406669617,3.509998322,0.527381897
4.784166667,-3.635883331,-1.764774323,-3.880977631,0.1964569092,-1.008033752,0.2212524414,-3.926753998,0.1425743103,3.430366516,0.5216598511
4.790833333,-3.638267517,-1.766204834,-3.873825073,0.1945495605,-1.011371613,0.2226829529,-3.920555115,0.1435279846,3.362178802,0.5173683167
4.7975,-3.64780426,-1.769065857,-3.864765167,0.1950263977,-1.009941101,0.2236366272,-3.924369812,0.1435279846,3.273487091,0.5140304565
4.804166667,-3.645420074,-1.769542694,-3.861904144,0.1964569092,-0.988483429,0.2269744873,-3.933906555,0.1435279846,3.192424774,0.5116462708
4.810833333,-3.643035889,-1.769065857,-3.857135773,0.1983642578,-0.9698867798,0.2307891846,-3.952503204,0.1459121704,3.106117249,0.5102157593
4.8175,-3.616333008,-1.769542694,-3.868579865,0.1983642578,-0.940322876,0.2341270447,-3.962039948,0.150680542,3.021240234,0.5078315735
4.824166667,-3.576278687,-1.773357391,-3.875732422,0.1950263977,-0.922203064,0.2365112305,-3.974437714,0.1540184021,2.954959869,0.506401062
4.830833333,-3.529548645,-1.779556274,-3.886222839,0.189781189,-0.9126663208,0.2384185791,-3.984928131,0.1554489136,2.91633606,0.5025863647
